cpu,num_downloads,python_version,glibc_version
armv7l,320,3.9,2.31
x86_64,314,3.12,2.37
s390x,313,3.12,2.39
aarch64,310,3.11,2.40
aarch64,310,3.13,2.17
ppc64le,284,3.12,2.39
x86_64,278,3.11,2.19
aarch64,277,3.9,2.27
x86_64,276,3.8,2.38
x86_64,276,3.14,2.36
aarch64,272,3.8,2.39
aarch64,265,3.10,2.40
x86_64,259,3.14,2.39
x86_64,254,3.11,2.23
x86_64,249,3.12,2.32
aarch64,248,3.11,2.23
aarch64,238,3.8,2.27
x86_64,235,3.13,2.26
x86_64,226,3.8,2.40
aarch64,207,3.12,2.26
x86_64,188,3.8,2.37
s390x,174,3.12,2.34
aarch64,160,3.9,2.41
x86_64,160,3.11,2.24
x86_64,152,3.8,2.33
ppc64le,148,3.12,2.34
aarch64,124,3.14,2.36
x86_64,120,3.12,2.24
x86_64,120,3.10,2.24
x86_64,112,3.11,2.22
x86_64,108,3.12,2.22
aarch64,104,3.10,2.27
armv7l,94,3.11,2.36
x86_64,93,3.14,2.35
x86_64,87,3.10,2.22
x86_64,77,3.12,2.23
s390x,74,3.13,2.41
x86_64,74,3.10,2.30
ppc64le,74,3.13,2.41
x86_64,73,3.13,2.24
x86_64,70,3.14,2.31
x86_64,56,3.11,2.33
x86_64,48,3.8,2.18
x86_64,45,3.12,2.30
x86_64,40,3.13,2.33
x86_64,40,3.12,2.19
x86_64,38,3.10,2.19
aarch64,38,3.12,2.27
x86_64,38,3.11,2.30
x86_64,38,3.12,2.33
x86_64,36,3.10,2.18
x86_64,34,3.13,2.23
x86_64,34,3.9,2.29
aarch64,31,3.14,2.39
s390x,30,3.12,2.28
x86_64,29,3.8,2.29
x86_64,29,3.12,2.25
x86_64,28,3.8,2.30
aarch64,24,3.12,2.41-1
x86_64,24,3.13,2.37
s390x,24,3.10,2.35
aarch64,22,3.11,2.27
x86_64,21,3.15,2.35
aarch64,20,3.10,2.32
aarch64,20,3.9,2.33
x86_64,19,3.14,2.41
ppc64le,19,3.11,2.34
ppc64le,18,3.11,2.17
x86_64,17,3.11,2.29
aarch64,16,3.13,2.24
s390x,16,3.13,2.36
s390x,16,3.11,2.34
x86_64,16,3.12,2.12
ppc64le,16,3.13,2.36
x86_64,16,3.8,2.19
armv7l,16,3.10,2.36
ppc64le,15,3.9,2.34
x86_64,12,3.14,2.17
aarch64,12,3.14,2.17
s390x,11,3.9,2.34
ppc64le,10,3.11,2.28
armv7l,9,3.11,2.28
x86_64,9,3.13,2.32
ppc64le,8,3.12,2.28
armv7l,8,3.10,2.31
aarch64,8,3.11,2.24
aarch64,7,3.10,2.37
aarch64,7,3.13,2.38
s390x,6,3.10,2.39
aarch64,6,3.10,2.33
s390x,6,3.11,2.28
s390x,6,3.10,2.38
aarch64,6,3.8,2.17
aarch64,6,3.11,2.32
armv7l,6,3.13,2.28
s390x,6,3.11,2.36
ppc64le,6,3.11,2.36
i686,5,3.9,2.31
armv7l,4,3.10,2.28
x86_64,4,3.15,2.36
x86_64,4,3.13,2.30
aarch64,4,3.9,2.38
armv7l,4,3.13,2.31
x86_64,4,3.14,2.40
aarch64,4,3.8,2.40
armv8l,4,3.12,2.31
armv7l,4,3.10,2.35
aarch64,4,3.8,2.24
aarch64,3,3.9,2.40
i686,3,3.11,2.36
armv7l,3,3.12,2.36
aarch64,3,3.12,2.30
s390x,3,3.10,2.40
s390x,3,3.13,2.39
s390x,3,3.10,2.41
aarch64,3,3.13,2.27
s390x,2,3.9,2.28
x86_64,2,3.12,2.21
s390x,2,3.11,2.39
x86_64,2,3.13,2.18
x86_64,2,3.12,2.18
x86_64,2,3.9,2.18
i686,2,3.13,2.40
aarch64,2,3.9,2.32
s390x,2,3.12,2.35
s390x,2,3.9,2.31
x86_64,2,3.8,2.20-2014
aarch64,2,3.12,2.37
x86_64,2,3.10,2.25
armv8l,2,3.11,2.36
ppc64le,2,3.11,2.31
aarch64,2,3.9,2.23
armv7l,2,3.11,2.31
aarch64,2,3.14,2.41
x86_64,2,3.15,2.39
aarch64,1,3.8,2.23
armv7l,1,3.12,2.28
i686,1,3.9,2.19
x86_64,1,3.10,2.21
aarch64,1,3.8,2.38
ppc64le,1,3.10,2.34
aarch64,1,3.12,2.23
ppc64le,1,3.10,2.35
armv7l,1,3.12,2.39
aarch64,1,3.8,2.19
