cpu,num_downloads,python_version,glibc_version
x86_64,210,3.12,2.30
aarch64,188,3.9,2.41
x86_64,160,3.11,2.33
x86_64,134,3.14,2.36
s390x,132,3.12,2.28
x86_64,125,3.10,2.24
x86_64,124,3.9,2.19
x86_64,109,3.8,2.22
x86_64,107,3.11,2.24
x86_64,105,3.8,2.33
aarch64,93,3.9,2.27
ppc64le,92,3.13,2.41
s390x,92,3.13,2.41
armv7l,89,3.11,2.36
aarch64,81,3.10,2.27
s390x,66,3.10,2.35
x86_64,65,3.14,2.35
x86_64,59,3.14,2.31
aarch64,57,3.13,2.38
x86_64,54,3.12,2.19
x86_64,48,3.12,2.23
x86_64,48,3.10,2.19
ppc64le,47,3.11,2.34
x86_64,47,3.10,2.22
aarch64,42,3.14,2.36
x86_64,40,3.13,2.32
aarch64,40,3.12,2.27
armv7l,39,3.10,2.35
aarch64,38,3.10,2.32
x86_64,37,3.9,2.18
x86_64,36,3.13,2.37
s390x,36,3.11,2.34
s390x,34,3.11,2.28
x86_64,34,3.12,2.29
x86_64,34,3.13,2.24
x86_64,34,3.13,2.23
ppc64le,32,3.11,2.28
aarch64,29,3.11,2.27
x86_64,27,3.9,2.29
aarch64,25,3.9,2.33
x86_64,23,3.10,2.30
ppc64le,22,3.12,2.28
ppc64le,21,3.10,2.34
aarch64,20,3.8,2.34
x86_64,20,3.8,2.18
x86_64,20,3.9,2.30
x86_64,18,3.11,2.29
x86_64,16,3.13,2.22
ppc64le,16,3.11,2.17
x86_64,15,3.12,2.25
x86_64,14,3.10,2.29
aarch64,13,3.10,2.37
aarch64,12,3.14,2.31
ppc64le,12,3.10,2.35
aarch64,10,3.9,2.38
x86_64,10,3.14,2.41
aarch64,9,3.14,2.35
s390x,9,3.13,2.39
s390x,9,3.9,2.34
aarch64,9,3.8,2.40
aarch64,8,3.13,2.24
x86_64,8,3.11,2.30
x86_64,8,3.8,2.19
ppc64le,8,3.9,2.34
armv7l,8,3.13,2.28
aarch64,7,3.8,2.38
aarch64,6,3.14,2.39
x86_64,6,3.8,2.29
armv7l,6,3.13,2.36
s390x,5,3.10,2.34
aarch64,5,3.12,2.41-1
x86_64,5,3.15,2.35
i686,4,3.9,2.12
aarch64,4,3.12,2.37
x86_64,4,3.13,2.33
i686,4,3.8,2.5
aarch64,4,3.8,2.24
s390x,4,3.10,2.39
armv7l,4,3.12,2.28
x86_64,4,3.9,2.12
x86_64,4,3.14,2.40
x86_64,4,3.8,2.5
x86_64,4,3.12,2.33
x86_64,3,3.9,2.15
x86_64,3,3.12,2.24
armv7l,3,3.12,2.36
aarch64,3,3.12,2.23
armv7l,2,3.11,2.31
x86_64,2,3.8,2.12
aarch64,2,3.12,2.20-2014
armv8l,2,3.10,2.35
x86_64,2,3.11,2.18
armv7l,2,3.12,2.31
armv7l,2,3.13,2.39
x86_64,2,3.15,2.41
armv8l,2,3.8,2.31
armv7l,2,3.10,2.31
s390x,2,3.13,2.40
ppc64le,2,3.13,2.40
x86_64,2,3.12,2.21
x86_64,2,3.13,2.18
aarch64,2,3.8,2.23
x86_64,2,3.8,2.30
ppc64le,2,3.10,2.38
ppc64le,2,3.9,2.28
x86_64,2,3.14,2.28
armv7l,2,3.12,2.39
i686,2,3.11,2.36
armv7l,1,3.11,2.28
armv7l,1,3.9,2.36
s390x,1,3.11,2.36
aarch64,1,3.8,2.17
s390x,1,3.9,2.28
s390x,1,3.11,2.39
ppc64le,1,3.11,2.36
x86_64,1,3.10,2.25
aarch64,1,3.8,2.19
ppc64le,1,3.10,2.28
s390x,1,3.10,2.28
