cpu,num_downloads,python_version,glibc_version
x86_64,4379,3.9,2.33
x86_64,4334,3.12,2.17
x86_64,4100,3.10,2.37
aarch64,4077,3.8,2.28
aarch64,3838,3.12,2.38
aarch64,3664,3.10,2.28
x86_64,3656,3.11,2.37
x86_64,3559,3.9,2.37
aarch64,3433,3.11,2.38
aarch64,3252,3.10,2.38
x86_64,2908,3.9,2.40
x86_64,2887,3.8,2.23
x86_64,2781,3.8,2.41
x86_64,2304,3.9,2.24
aarch64,2208,3.8,2.36
aarch64,2029,3.11,2.26
aarch64,1775,3.13,2.28
aarch64,1450,3.12,2.40
x86_64,1427,3.13,2.17
x86_64,1380,3.8,2.24
x86_64,1218,3.10,2.32
x86_64,1186,3.9,2.38
aarch64,973,3.8,2.35
x86_64,941,3.10,2.23
x86_64,926,3.13,2.38
x86_64,923,3.9,2.23
x86_64,880,3.11,2.32
aarch64,871,3.9,2.17
x86_64,863,3.8,2.32
aarch64,765,3.11,2.37
x86_64,742,3.9,2.32
aarch64,626,3.10,2.41
x86_64,588,3.13,2.27
aarch64,570,3.13,2.40
aarch64,515,3.11,2.40
x86_64,493,3.11,2.22
x86_64,463,3.8,2.40
aarch64,461,3.12,2.17
x86_64,452,3.9,2.22
x86_64,438,3.8,2.38
x86_64,431,3.12,2.37
aarch64,426,3.11,2.17
x86_64,401,3.14,2.39
x86_64,379,3.11,2.19
aarch64,376,3.10,2.17
aarch64,372,3.11,2.23
armv7l,346,3.9,2.31
x86_64,338,3.12,2.32
x86_64,336,3.9,2.19
x86_64,326,3.8,2.37
s390x,324,3.12,2.39
aarch64,324,3.9,2.41
aarch64,322,3.13,2.17
x86_64,307,3.13,2.26
ppc64le,300,3.12,2.39
aarch64,279,3.8,2.27
x86_64,260,3.10,2.24
ppc64le,248,3.12,2.34
x86_64,228,3.12,2.30
aarch64,227,3.10,2.40
s390x,216,3.12,2.34
x86_64,215,3.11,2.23
aarch64,212,3.8,2.39
aarch64,201,3.9,2.27
s390x,200,3.12,2.28
x86_64,173,3.12,2.22
x86_64,167,3.11,2.24
x86_64,167,3.10,2.22
aarch64,163,3.12,2.26
x86_64,158,3.8,2.33
x86_64,156,3.14,2.36
aarch64,147,3.12,2.27
x86_64,131,3.10,2.19
armv7l,111,3.11,2.36
x86_64,100,3.14,2.31
x86_64,99,3.12,2.23
x86_64,94,3.12,2.19
s390x,84,3.13,2.41
ppc64le,84,3.13,2.41
x86_64,73,3.13,2.37
s390x,71,3.10,2.35
aarch64,70,3.10,2.27
x86_64,60,3.12,2.33
x86_64,59,3.14,2.35
x86_64,56,3.8,2.22
x86_64,56,3.12,2.29
x86_64,52,3.14,2.40
ppc64le,52,3.11,2.35
x86_64,51,3.13,2.23
x86_64,44,3.10,2.25
aarch64,42,3.10,2.32
x86_64,42,3.8,2.19
x86_64,39,3.10,2.30
aarch64,39,3.8,2.34
aarch64,38,3.9,2.33
aarch64,37,3.14,2.36
armv7l,36,3.8,2.28
ppc64le,34,3.11,2.34
x86_64,34,3.13,2.24
aarch64,28,3.9,2.40
s390x,27,3.11,2.28
aarch64,26,3.13,2.24
s390x,26,3.11,2.34
armv7l,25,3.10,2.35
ppc64le,25,3.11,2.28
x86_64,24,3.15,2.35
aarch64,23,3.11,2.27
armv7l,23,3.10,2.31
aarch64,22,3.11,2.32
x86_64,22,3.11,2.33
aarch64,18,3.14,2.39
x86_64,18,3.14,2.34
x86_64,18,3.8,2.13
ppc64le,18,3.10,2.34
x86_64,16,3.9,2.18
x86_64,13,3.11,2.29
x86_64,13,3.8,2.18
armv7l,12,3.13,2.31
x86_64,12,3.13,2.32
armv7l,12,3.12,2.31
armv7l,12,3.11,2.31
s390x,11,3.9,2.34
ppc64le,10,3.9,2.34
aarch64,10,3.10,2.37
ppc64le,10,3.11,2.17
armv7l,10,3.11,2.28
x86_64,10,3.13,2.33
x86_64,10,3.9,2.30
x86_64,10,3.11,2.18
s390x,10,3.10,2.34
x86_64,8,3.14,2.17
x86_64,8,3.12,2.12
x86_64,8,3.14,2.41
ppc64le,7,3.10,2.28
armv7l,7,3.12,2.36
aarch64,7,3.9,2.37
x86_64,7,3.11,2.30
ppc64le,6,3.13,2.40
x86_64,6,3.9,2.29
aarch64,6,3.12,2.23
aarch64,6,3.12,2.41-1
armv7l,6,3.8,2.36
s390x,5,3.13,2.39
s390x,5,3.9,2.28
aarch64,5,3.13,2.38
ppc64le,5,3.11,2.36
aarch64,4,3.9,2.23
x86_64,4,3.12,2.21
x86_64,4,3.13,2.29
x86_64,4,3.9,2.12
i686,4,3.9,2.12
aarch64,4,3.14,2.17
x86_64,4,3.8,2.5
i686,4,3.8,2.5
s390x,4,3.11,2.36
ppc64le,4,3.9,2.31
armv7l,4,3.9,2.28
armv7l,4,3.12,2.39
s390x,3,3.10,2.40
i686,3,3.11,2.36
ppc64le,3,3.9,2.28
i686,3,3.8,2.20-2014
s390x,3,3.11,2.39
s390x,3,3.10,2.39
aarch64,3,3.13,2.26
ppc64le,2,3.10,2.35
ppc64le,2,3.12,2.28
aarch64,2,3.13,2.27
armv7l,2,3.10,2.36
x86_64,2,3.15,2.39
armv7l,2,3.9,2.36
aarch64,2,3.11,2.29
aarch64,2,3.8,2.41
armv8l,2,3.8,2.31
s390x,2,3.10,2.28
armv7l,2,3.13,2.28
x86_64,2,3.10,2.29
x86_64,2,3.13,2.18
x86_64,2,3.12,2.18
x86_64,2,3.15,2.31
s390x,2,3.13,2.40
armv7l,2,3.8,2.31
i686,2,3.10,2.23
aarch64,2,3.8,2.24
s390x,2,3.10,2.38
s390x,2,3.12,2.35
aarch64,2,3.9,2.38
armv8l,2,3.10,2.35
armv7l,2,3.12,2.28
armv7l,2,3.13,2.41
aarch64,1,3.9,2.32
x86_64,1,3.8,2.21
x86_64,1,3.12,2.24
x86_64,1,3.8,2.12
armv7l,1,3.10,2.28
aarch64,1,3.8,2.32
s390x,1,3.11,2.35
aarch64,1,3.8,2.19
s390x,1,3.9,2.31
aarch64,1,3.8,2.17
armv7l,1,3.10,2.34
