cpu,num_downloads,python_version,glibc_version
x86_64,66,3.11,2.19
x86_64,66,3.12,2.23
armv7l,63,3.11,2.36
aarch64,63,3.11,2.27
aarch64,62,3.11,2.23
x86_64,54,3.10,2.22
x86_64,53,3.9,2.12
x86_64,52,3.12,2.24
x86_64,50,3.8,2.18
x86_64,48,3.14,2.17
x86_64,47,3.11,2.24
aarch64,44,3.14,2.17
x86_64,43,3.10,2.19
aarch64,41,3.14,2.39
aarch64,40,3.10,2.32
x86_64,38,3.9,2.18
x86_64,36,3.10,2.30
aarch64,35,3.13,2.38
x86_64,34,3.13,2.23
x86_64,33,3.8,2.22
aarch64,33,3.14,2.36
ppc64le,32,3.11,2.28
x86_64,31,3.12,2.19
armv7l,31,3.10,2.35
x86_64,29,3.12,2.18
s390x,28,3.11,2.28
x86_64,27,3.13,2.37
x86_64,24,3.13,2.32
x86_64,24,3.12,2.21
armv8l,24,3.8,2.31
armv8l,24,3.10,2.35
aarch64,23,3.9,2.33
x86_64,22,3.8,2.29
ppc64le,22,3.11,2.34
x86_64,21,3.15,2.39
aarch64,20,3.12,2.41-1
aarch64,19,3.8,2.34
x86_64,19,3.14,2.41
ppc64le,18,3.13,2.36
x86_64,18,3.10,2.18
x86_64,18,3.13,2.33
armv7l,16,3.12,2.31
armv7l,16,3.10,2.31
s390x,16,3.13,2.36
x86_64,16,3.12,2.22
armv7l,16,3.11,2.31
aarch64,15,3.8,2.41
ppc64le,14,3.13,2.40
s390x,14,3.11,2.34
armv7l,14,3.13,2.31
s390x,13,3.9,2.34
x86_64,12,3.11,2.18
ppc64le,12,3.12,2.28
ppc64le,12,3.11,2.17
aarch64,11,3.9,2.38
ppc64le,10,3.9,2.34
aarch64,10,3.13,2.24
x86_64,10,3.8,2.19
ppc64le,10,3.10,2.35
x86_64,10,3.15,2.35
armv7l,10,3.10,2.36
x86_64,9,3.12,2.33
s390x,8,3.10,2.34
x86_64,8,3.11,2.30
armv7l,8,3.12,2.36
x86_64,8,3.14,2.40
armv7l,7,3.12,2.39
x86_64,6,3.11,2.29
aarch64,6,3.9,2.37
x86_64,6,3.9,2.29
aarch64,6,3.8,2.24
armv7l,6,3.12,2.23
s390x,6,3.13,2.39
ppc64le,6,3.10,2.34
s390x,5,3.11,2.39
aarch64,5,3.13,2.26
s390x,5,3.10,2.39
s390x,5,3.10,2.40
aarch64,4,3.12,2.37
x86_64,4,3.13,2.24
armv7l,4,3.13,2.36
armv7l,4,3.13,2.28
i686,4,3.9,2.12
aarch64,4,3.9,2.32
i686,4,3.9,2.31
x86_64,4,3.9,2.30
s390x,4,3.13,2.40
x86_64,4,3.8,2.5
i686,4,3.8,2.5
s390x,4,3.9,2.28
x86_64,4,3.8,2.12
armv7l,3,3.10,2.34
aarch64,3,3.12,2.23
aarch64,3,3.8,2.17
aarch64,2,3.9,2.24
i686,2,3.13,2.27
armv7l,2,3.8,2.31
armv7l,2,3.9,2.28
i686,2,3.11,2.36
armv7l,2,3.11,2.28
aarch64,2,3.11,2.29
x86_64,2,3.8,2.25
armv7l,2,3.13,2.35
armv7l,2,3.12,2.35
ppc64le,2,3.10,2.28
x86_64,2,3.13,2.18
armv7l,2,3.11,2.35
x86_64,2,3.8,2.30
armv7l,2,3.9,2.35
armv8l,2,3.12,2.31
armv7l,1,3.9,2.36
i686,1,3.8,2.27
s390x,1,3.10,2.28
aarch64,1,3.8,2.19
armv7l,1,3.10,2.19
aarch64,1,3.10,2.37
aarch64,1,3.9,2.40
aarch64,1,3.8,2.30
armv8l,1,3.12,2.35
x86_64,1,3.8,2.21
