cpu,num_downloads,python_version,glibc_version
x86_64,3208,3.8,2.34
x86_64,3043,3.11,2.37
x86_64,2933,3.10,2.37
ppc64le,2809,3.12,2.34
aarch64,2784,3.12,2.28
aarch64,2637,3.12,2.38
aarch64,2460,3.10,2.28
x86_64,2282,3.8,2.23
aarch64,2208,3.10,2.38
aarch64,1931,3.8,2.28
aarch64,1864,3.11,2.38
x86_64,1859,3.9,2.40
aarch64,1763,3.11,2.26
x86_64,1748,3.9,2.22
aarch64,1710,3.8,2.36
aarch64,1594,3.13,2.28
x86_64,1366,3.9,2.24
x86_64,1325,3.8,2.24
x86_64,1239,3.10,2.32
x86_64,1018,3.13,2.17
x86_64,979,3.13,2.27
aarch64,896,3.8,2.35
aarch64,862,3.12,2.40
x86_64,820,3.8,2.41
x86_64,743,3.8,2.32
x86_64,735,3.9,2.38
aarch64,648,3.11,2.37
aarch64,573,3.10,2.41
riscv64,544,3.12,2.35
x86_64,524,3.13,2.38
x86_64,513,3.9,2.32
aarch64,505,3.9,2.17
aarch64,477,3.12,2.26
aarch64,463,3.11,2.17
x86_64,452,3.9,2.23
aarch64,421,3.12,2.17
aarch64,409,3.13,2.40
x86_64,395,3.10,2.23
aarch64,376,3.10,2.40
aarch64,357,3.10,2.17
x86_64,341,3.14,2.39
aarch64,313,3.13,2.17
x86_64,288,3.12,2.24
s390x,272,3.12,2.34
aarch64,268,3.9,2.27
aarch64,252,3.11,2.27
s390x,246,3.12,2.39
armv7l,245,3.9,2.31
x86_64,244,3.12,2.32
x86_64,239,3.11,2.32
x86_64,228,3.8,2.40
x86_64,221,3.14,2.36
x86_64,216,3.12,2.37
x86_64,188,3.8,2.33
aarch64,184,3.8,2.27
ppc64le,184,3.12,2.39
aarch64,178,3.11,2.40
x86_64,174,3.11,2.33
x86_64,146,3.8,2.38
aarch64,145,3.8,2.39
x86_64,143,3.8,2.37
x86_64,136,3.9,2.19
aarch64,134,3.10,2.32
x86_64,123,3.14,2.35
x86_64,112,3.11,2.23
x86_64,99,3.10,2.22
x86_64,98,3.13,2.26
x86_64,98,3.8,2.22
x86_64,91,3.12,2.23
aarch64,90,3.10,2.27
armv7l,86,3.11,2.36
x86_64,80,3.8,2.30
x86_64,80,3.8,2.29
x86_64,76,3.14,2.41
aarch64,72,3.12,2.27
ppc64le,70,3.13,2.41
s390x,70,3.13,2.41
aarch64,64,3.9,2.41
x86_64,62,3.13,2.32
aarch64,60,3.13,2.27
x86_64,59,3.13,2.23
aarch64,51,3.11,2.23
riscv64,48,3.10,2.35
aarch64,47,3.9,2.33
aarch64,46,3.8,2.34
x86_64,43,3.9,2.29
s390x,40,3.12,2.28
x86_64,37,3.8,2.19
aarch64,35,3.14,2.36
x86_64,33,3.10,2.30
x86_64,32,3.9,2.18
s390x,30,3.11,2.34
x86_64,30,3.11,2.24
aarch64,29,3.9,2.23
ppc64le,28,3.11,2.34
x86_64,26,3.10,2.18
aarch64,25,3.12,2.41-1
aarch64,24,3.9,2.38
aarch64,24,3.13,2.38
x86_64,24,3.14,2.31
x86_64,23,3.12,2.19
x86_64,21,3.12,2.22
x86_64,19,3.13,2.33
x86_64,18,3.13,2.24
aarch64,18,3.12,2.33
x86_64,18,3.11,2.22
aarch64,17,3.14,2.41
aarch64,16,3.13,2.33
armv7l,16,3.12,2.36
aarch64,16,3.15,2.35
x86_64,16,3.10,2.21
aarch64,15,3.8,2.17
x86_64,15,3.13,2.22
armv7l,15,3.12,2.39
x86_64,14,3.10,2.19
x86_64,14,3.12,2.29
ppc64le,14,3.11,2.17
aarch64,13,3.9,2.32
aarch64,12,3.14,2.39
armv7l,12,3.13,2.36
s390x,12,3.11,2.28
aarch64,11,3.9,2.40
x86_64,10,3.12,2.33
aarch64,10,3.8,2.41
ppc64le,10,3.11,2.28
armv7l,9,3.10,2.35
aarch64,9,3.13,2.24
s390x,8,3.9,2.34
x86_64,8,3.15,2.39
s390x,7,3.11,2.36
x86_64,7,3.14,2.40
armv7l,6,3.9,2.36
x86_64,6,3.10,2.24
ppc64le,6,3.9,2.34
ppc64le,6,3.12,2.28
ppc64le,6,3.10,2.34
x86_64,4,3.13,2.18
x86_64,4,3.8,2.5
x86_64,4,3.11,2.12
aarch64,4,3.10,2.29
x86_64,4,3.9,2.30
aarch64,4,3.12,2.30
ppc64le,4,3.9,2.28
i686,4,3.8,2.5
aarch64,4,3.12,2.23
i686,4,3.9,2.12
aarch64,4,3.8,2.24
x86_64,4,3.14,2.17
x86_64,4,3.9,2.12
aarch64,4,3.14,2.31
armv8l,4,3.10,2.35
aarch64,4,3.14,2.17
x86_64,3,3.15,2.35
ppc64le,3,3.9,2.31
ppc64le,2,3.11,2.36
armv7l,2,3.12,2.28
x86_64,2,3.12,2.18
s390x,2,3.9,2.28
armv7l,2,3.8,2.31
s390x,2,3.10,2.35
armv7l,2,3.10,2.36
x86_64,2,3.13,2.37
armv7l,2,3.13,2.28
i686,2,3.8,2.23
x86_64,2,3.11,2.30
armv8l,2,3.8,2.31
ppc64le,2,3.10,2.36
s390x,2,3.10,2.34
armv7l,2,3.10,2.31
armv7l,2,3.11,2.38
s390x,2,3.9,2.36
aarch64,2,3.11,2.30
x86_64,1,3.14,2.27
aarch64,1,3.10,2.33
s390x,1,3.9,2.31
x86_64,1,3.8,2.18
aarch64,1,3.8,2.23
riscv64,1,3.12,2.39
aarch64,1,3.8,2.19
i686,1,3.11,2.36
armv7l,1,3.13,2.41
armv7l,1,3.12,2.31
armv8l,1,3.12,2.31
x86_64,1,3.15,2.41
armv7l,1,3.8,2.36
x86_64,1,3.10,2.29
aarch64,1,3.12,2.29
