cpu,num_downloads,python_version,glibc_version
aarch64,1611,3.12,2.38
x86_64,1479,3.13,2.17
aarch64,1175,3.10,2.38
x86_64,1169,3.8,2.24
aarch64,1140,3.8,2.35
x86_64,1131,3.9,2.22
x86_64,1022,3.9,2.32
x86_64,892,3.9,2.23
x86_64,872,3.8,2.41
x86_64,849,3.11,2.32
x86_64,770,3.9,2.38
aarch64,637,3.10,2.41
x86_64,587,3.10,2.23
aarch64,577,3.13,2.40
x86_64,536,3.14,2.39
aarch64,504,3.9,2.17
ppc64le,488,3.12,2.34
x86_64,484,3.13,2.38
s390x,459,3.12,2.39
aarch64,407,3.12,2.17
aarch64,404,3.10,2.40
aarch64,392,3.11,2.37
ppc64le,378,3.12,2.39
aarch64,342,3.11,2.17
x86_64,329,3.12,2.32
aarch64,309,3.12,2.26
aarch64,303,3.9,2.41
aarch64,295,3.10,2.17
aarch64,282,3.13,2.17
x86_64,272,3.12,2.37
armv7l,268,3.9,2.31
x86_64,254,3.8,2.32
x86_64,251,3.8,2.40
aarch64,242,3.8,2.27
x86_64,237,3.11,2.23
aarch64,237,3.11,2.40
s390x,233,3.12,2.34
x86_64,230,3.13,2.27
aarch64,212,3.10,2.27
x86_64,193,3.8,2.37
x86_64,181,3.11,2.24
x86_64,155,3.8,2.38
aarch64,147,3.8,2.39
x86_64,144,3.14,2.36
riscv64,139,3.12,2.35
aarch64,122,3.9,2.27
x86_64,114,3.11,2.33
x86_64,113,3.8,2.22
x86_64,108,3.9,2.19
x86_64,105,3.14,2.35
x86_64,91,3.13,2.26
ppc64le,82,3.11,2.34
x86_64,80,3.8,2.33
s390x,74,3.13,2.41
ppc64le,74,3.13,2.41
armv7l,73,3.11,2.36
x86_64,67,3.14,2.41
s390x,66,3.12,2.28
aarch64,64,3.8,2.34
aarch64,62,3.11,2.23
x86_64,55,3.11,2.22
x86_64,53,3.10,2.19
aarch64,53,3.14,2.39
x86_64,52,3.12,2.23
s390x,48,3.11,2.34
x86_64,44,3.14,2.40
aarch64,42,3.9,2.33
aarch64,41,3.8,2.41
aarch64,40,3.14,2.36
x86_64,39,3.10,2.22
x86_64,36,3.13,2.37
aarch64,34,3.9,2.40
x86_64,31,3.12,2.22
x86_64,31,3.15,2.35
x86_64,30,3.9,2.18
x86_64,30,3.12,2.30
s390x,29,3.11,2.28
aarch64,29,3.10,2.37
ppc64le,26,3.11,2.28
aarch64,25,3.11,2.27
x86_64,25,3.14,2.17
aarch64,24,3.13,2.27
aarch64,24,3.14,2.17
aarch64,24,3.13,2.38
x86_64,24,3.13,2.24
x86_64,23,3.8,2.19
x86_64,22,3.13,2.32
aarch64,22,3.14,2.31
aarch64,22,3.12,2.27
ppc64le,21,3.11,2.17
armv7l,19,3.11,2.31
armv7l,19,3.12,2.36
armv7l,18,3.10,2.31
armv7l,18,3.13,2.31
ppc64le,18,3.10,2.34
x86_64,18,3.10,2.24
aarch64,16,3.10,2.32
armv7l,16,3.12,2.31
x86_64,16,3.10,2.30
x86_64,15,3.12,2.33
armv7l,14,3.12,2.23
x86_64,13,3.12,2.19
x86_64,13,3.11,2.30
riscv64,12,3.10,2.35
x86_64,12,3.8,2.29
aarch64,12,3.12,2.37
x86_64,12,3.13,2.22
x86_64,12,3.14,2.31
s390x,12,3.13,2.39
aarch64,10,3.14,2.41
x86_64,10,3.8,2.18
i686,10,3.11,2.36
s390x,9,3.10,2.39
s390x,8,3.13,2.36
ppc64le,8,3.13,2.36
aarch64,8,3.12,2.29
s390x,8,3.11,2.39
x86_64,7,3.13,2.23
aarch64,7,3.11,2.24
x86_64,7,3.8,2.30
ppc64le,6,3.12,2.28
armv7l,6,3.10,2.35
ppc64le,6,3.9,2.34
x86_64,6,3.9,2.29
aarch64,6,3.9,2.23
i686,6,3.9,2.31
s390x,6,3.10,2.35
ppc64le,6,3.10,2.35
armv7l,6,3.8,2.28
aarch64,5,3.9,2.38
aarch64,5,3.12,2.41-1
armv7l,5,3.12,2.39
x86_64,4,3.13,2.33
aarch64,4,3.15,2.35
armv7l,4,3.11,2.28
s390x,4,3.10,2.28
armv7l,4,3.13,2.28
armv7l,4,3.11,2.35
ppc64le,4,3.9,2.31
x86_64,4,3.9,2.30
x86_64,3,3.10,2.29
s390x,3,3.10,2.34
x86_64,3,3.9,2.12
armv7l,3,3.9,2.26
x86_64,2,3.12,2.24
s390x,2,3.9,2.28
s390x,2,3.10,2.38
ppc64le,2,3.11,2.36
i686,2,3.11,2.37
armv8l,2,3.10,2.35
s390x,2,3.11,2.36
armv7l,2,3.9,2.28
armv7l,2,3.12,2.41
armv7l,2,3.13,2.35
x86_64,2,3.14,2.38
armv7l,2,3.10,2.36
armv8l,2,3.13,2.41
armv8l,2,3.8,2.31
i686,2,3.11,2.41
aarch64,2,3.13,2.33
aarch64,2,3.8,2.24
armv7l,2,3.12,2.35
x86_64,2,3.15,2.28
armv7l,2,3.9,2.35
x86_64,2,3.13,2.18
i686,2,3.9,2.27
aarch64,2,3.8,2.33
x86_64,2,3.8,2.20-2014
aarch64,2,3.14,2.34
aarch64,2,3.8,2.40
s390x,2,3.9,2.34
i686,1,3.8,2.23
s390x,1,3.9,2.31
ppc64le,1,3.10,2.28
aarch64,1,3.13,2.24
s390x,1,3.10,2.31
x86_64,1,3.10,2.18
aarch64,1,3.8,2.19
aarch64,1,3.12,2.23
armv8l,1,3.12,2.35
x86_64,1,3.12,2.21
armv8l,1,3.12,2.31
armv7l,1,3.8,2.36
