cpu,num_downloads,python_version,glibc_version
x86_64,237,3.10,2.24
aarch64,231,3.8,2.39
ppc64le,213,3.12,2.34
x86_64,211,3.12,2.22
x86_64,210,3.13,2.26
aarch64,204,3.9,2.41
s390x,190,3.12,2.28
aarch64,185,3.12,2.26
x86_64,184,3.14,2.36
s390x,184,3.12,2.34
aarch64,182,3.11,2.40
aarch64,162,3.9,2.27
x86_64,159,3.11,2.24
aarch64,150,3.12,2.27
x86_64,138,3.8,2.22
armv7l,125,3.11,2.36
x86_64,118,3.8,2.37
x86_64,108,3.13,2.23
x86_64,94,3.9,2.12
x86_64,93,3.14,2.17
aarch64,86,3.8,2.34
x86_64,78,3.11,2.22
x86_64,77,3.11,2.19
ppc64le,76,3.13,2.41
s390x,76,3.13,2.41
x86_64,72,3.10,2.19
x86_64,66,3.14,2.35
aarch64,62,3.11,2.23
x86_64,59,3.12,2.33
x86_64,56,3.12,2.30
aarch64,56,3.14,2.17
armv7l,55,3.8,2.28
aarch64,54,3.14,2.39
aarch64,53,3.10,2.27
aarch64,44,3.9,2.33
x86_64,43,3.12,2.24
x86_64,41,3.8,2.18
x86_64,41,3.11,2.33
x86_64,38,3.10,2.30
ppc64le,36,3.11,2.34
aarch64,35,3.14,2.36
x86_64,32,3.10,2.21
x86_64,31,3.9,2.29
x86_64,31,3.8,2.33
x86_64,29,3.13,2.24
s390x,29,3.11,2.34
x86_64,29,3.13,2.37
x86_64,27,3.10,2.22
aarch64,24,3.9,2.38
x86_64,21,3.15,2.35
ppc64le,20,3.10,2.34
s390x,20,3.10,2.35
aarch64,19,3.12,2.23
x86_64,18,3.13,2.32
s390x,18,3.9,2.28
x86_64,17,3.12,2.19
armv7l,17,3.10,2.35
x86_64,17,3.8,2.30
ppc64le,16,3.11,2.17
ppc64le,16,3.9,2.34
x86_64,15,3.14,2.41
s390x,15,3.9,2.34
ppc64le,14,3.12,2.28
x86_64,14,3.14,2.31
aarch64,14,3.11,2.27
x86_64,13,3.10,2.18
aarch64,13,3.10,2.32
s390x,12,3.10,2.34
aarch64,11,3.9,2.23
aarch64,10,3.9,2.40
x86_64,9,3.8,2.19
aarch64,9,3.13,2.38
s390x,9,3.11,2.28
ppc64le,8,3.13,2.36
aarch64,8,3.12,2.41-1
aarch64,8,3.9,2.32
s390x,8,3.13,2.36
aarch64,7,3.10,2.33
armv7l,7,3.10,2.31
aarch64,7,3.8,2.41
s390x,6,3.12,2.35
aarch64,6,3.10,2.23
armv7l,6,3.12,2.31
ppc64le,6,3.11,2.36
armv7l,6,3.8,2.31
s390x,6,3.10,2.28
armv7l,6,3.11,2.31
s390x,5,3.11,2.36
armv7l,5,3.12,2.39
x86_64,4,3.12,2.25
ppc64le,4,3.13,2.40
x86_64,4,3.10,2.29
s390x,4,3.10,2.38
armv7l,4,3.13,2.31
x86_64,4,3.15,2.39
aarch64,4,3.14,2.31
x86_64,4,3.11,2.25
aarch64,4,3.8,2.24
aarch64,3,3.11,2.24
x86_64,3,3.14,2.34
ppc64le,3,3.13,2.34
armv7l,3,3.9,2.36
s390x,3,3.10,2.40
armv7l,3,3.8,2.36
armv7l,3,3.11,2.28
aarch64,3,3.8,2.23
x86_64,3,3.9,2.30
aarch64,2,3.8,2.40
armv7l,2,3.13,2.28
aarch64,2,3.11,2.33
armv8l,2,3.12,2.31
armv7l,2,3.13,2.36
x86_64,2,3.11,2.30
x86_64,2,3.13,2.18
armv7l,2,3.9,2.35
armv7l,2,3.12,2.28
s390x,2,3.13,2.39
armv7l,2,3.12,2.35
armv7l,2,3.10,2.28
armv7l,2,3.11,2.35
aarch64,2,3.13,2.24
armv7l,2,3.13,2.41
x86_64,2,3.11,2.5
i686,2,3.11,2.36
ppc64le,2,3.11,2.28
aarch64,2,3.13,2.26
x86_64,2,3.14,2.40
armv7l,2,3.12,2.36
armv7l,2,3.11,2.24
aarch64,2,3.9,2.24
aarch64,2,3.13,2.27
ppc64le,2,3.10,2.36
x86_64,2,3.8,2.29
aarch64,2,3.11,2.32
i686,2,3.10,2.27
aarch64,2,3.8,2.33
i686,1,3.9,2.31
aarch64,1,3.8,2.19
aarch64,1,3.10,2.37
s390x,1,3.11,2.39
s390x,1,3.10,2.39
x86_64,1,3.9,2.15
