cpu,num_downloads,python_version,glibc_version
aarch64,190,3.8,2.39
aarch64,190,3.9,2.41
x86_64,182,3.12,2.37
x86_64,180,3.12,2.30
s390x,175,3.12,2.34
x86_64,171,3.13,2.26
x86_64,166,3.12,2.22
x86_64,156,3.12,2.32
s390x,155,3.12,2.28
x86_64,153,3.11,2.23
x86_64,152,3.8,2.33
x86_64,133,3.9,2.19
aarch64,125,3.9,2.27
riscv64,122,3.12,2.35
armv7l,122,3.11,2.36
x86_64,119,3.12,2.23
x86_64,117,3.8,2.37
x86_64,112,3.11,2.24
x86_64,112,3.14,2.36
x86_64,110,3.14,2.31
x86_64,99,3.14,2.35
s390x,91,3.13,2.41
ppc64le,90,3.13,2.41
x86_64,88,3.8,2.22
x86_64,80,3.12,2.29
aarch64,77,3.10,2.27
x86_64,72,3.10,2.24
ppc64le,68,3.11,2.34
x86_64,65,3.11,2.33
x86_64,63,3.13,2.24
s390x,53,3.11,2.34
x86_64,41,3.13,2.33
s390x,41,3.10,2.35
aarch64,41,3.8,2.34
x86_64,37,3.10,2.30
aarch64,36,3.14,2.39
armv7l,36,3.10,2.35
aarch64,32,3.10,2.37
x86_64,32,3.13,2.32
aarch64,29,3.12,2.27
x86_64,27,3.10,2.22
x86_64,26,3.9,2.18
ppc64le,26,3.10,2.34
ppc64le,25,3.12,2.28
x86_64,25,3.12,2.33
x86_64,24,3.10,2.19
x86_64,21,3.12,2.18
s390x,20,3.11,2.28
x86_64,19,3.8,2.29
aarch64,19,3.9,2.33
ppc64le,18,3.11,2.28
x86_64,18,3.12,2.19
x86_64,18,3.9,2.30
ppc64le,18,3.11,2.17
aarch64,17,3.13,2.24
aarch64,16,3.12,2.41-1
x86_64,15,3.10,2.18
armv7l,15,3.8,2.28
x86_64,14,3.9,2.21
aarch64,12,3.14,2.17
riscv64,12,3.10,2.35
x86_64,12,3.14,2.17
aarch64,12,3.13,2.38
x86_64,11,3.9,2.29
x86_64,11,3.13,2.37
x86_64,11,3.14,2.41
x86_64,11,3.11,2.30
x86_64,10,3.10,2.29
aarch64,10,3.14,2.36
aarch64,10,3.13,2.26
aarch64,9,3.11,2.27
aarch64,9,3.13,2.27
aarch64,8,3.14,2.31
x86_64,8,3.13,2.22
aarch64,8,3.10,2.32
x86_64,8,3.12,2.12
aarch64,8,3.13,2.23
armv7l,6,3.13,2.41
aarch64,6,3.9,2.38
s390x,6,3.9,2.34
aarch64,6,3.10,2.33
ppc64le,5,3.9,2.34
aarch64,5,3.11,2.32
x86_64,5,3.12,2.21
x86_64,5,3.14,2.40
s390x,5,3.10,2.34
s390x,4,3.10,2.39
armv8l,4,3.13,2.41
x86_64,4,3.8,2.5
ppc64le,4,3.11,2.35
s390x,4,3.9,2.28
ppc64le,4,3.13,2.40
i686,4,3.8,2.5
i686,4,3.9,2.12
armv7l,4,3.8,2.36
aarch64,4,3.9,2.24
x86_64,4,3.9,2.12
armv7l,4,3.8,2.31
aarch64,4,3.13,2.37
x86_64,4,3.8,2.30
x86_64,4,3.8,2.19
armv7l,4,3.13,2.36
s390x,3,3.13,2.34
aarch64,3,3.11,2.24
i686,3,3.9,2.31
i686,3,3.11,2.31
armv8l,2,3.10,2.35
ppc64le,2,3.11,2.39
x86_64,2,3.11,2.29
x86_64,2,3.13,2.30
aarch64,2,3.14,2.28
x86_64,2,3.14,2.34
armv7l,2,3.10,2.36
aarch64,2,3.8,2.24
armv7l,2,3.13,2.28
armv7l,2,3.12,2.40
x86_64,2,3.13,2.29
ppc64le,2,3.10,2.38
x86_64,2,3.15,2.31
x86_64,2,3.8,2.18
aarch64,2,3.12,2.37
aarch64,2,3.8,2.32
aarch64,2,3.8,2.30
armv8l,2,3.8,2.31
x86_64,2,3.15,2.35
ppc64le,2,3.11,2.31
armv7l,2,3.9,2.28
i686,2,3.11,2.36
armv7l,2,3.12,2.39
aarch64,2,3.8,2.38
x86_64,2,3.13,2.18
aarch64,2,3.12,2.23
aarch64,1,3.8,2.19
s390x,1,3.10,2.28
armv7l,1,3.12,2.31
aarch64,1,3.10,2.23
x86_64,1,3.14,2.28
ppc64le,1,3.10,2.35
s390x,1,3.13,2.39
ppc64le,1,3.11,2.36
x86_64,1,3.8,2.12
armv7l,1,3.9,2.36
s390x,1,3.13,2.40
s390x,1,3.11,2.36
i686,1,3.10,2.23
ppc64le,1,3.12,2.36
