cpu,num_downloads,python_version,glibc_version
x86_64,132,3.9,2.32
x86_64,118,3.13,2.27
aarch64,111,3.9,2.41
x86_64,110,3.10,2.23
x86_64,109,3.9,2.22
x86_64,107,3.8,2.40
x86_64,104,3.11,2.32
x86_64,100,3.9,2.19
x86_64,96,3.10,2.33
x86_64,89,3.12,2.37
x86_64,89,3.14,2.41
armv7l,89,3.11,2.36
aarch64,84,3.12,2.38
aarch64,66,3.9,2.27
aarch64,55,3.8,2.27
x86_64,55,3.8,2.37
aarch64,54,3.10,2.17
x86_64,51,3.11,2.23
x86_64,50,3.12,2.32
s390x,50,3.12,2.28
x86_64,48,3.14,2.35
s390x,44,3.12,2.39
x86_64,42,3.8,2.38
ppc64le,40,3.12,2.39
aarch64,38,3.13,2.27
aarch64,36,3.8,2.39
x86_64,32,3.12,2.21
aarch64,32,3.14,2.36
x86_64,31,3.11,2.22
aarch64,30,3.13,2.17
x86_64,30,3.12,2.23
aarch64,30,3.10,2.27
x86_64,24,3.8,2.32
aarch64,23,3.11,2.27
x86_64,22,3.8,2.33
x86_64,21,3.8,2.22
s390x,16,3.13,2.41
ppc64le,16,3.13,2.41
aarch64,15,3.10,2.23
aarch64,14,3.12,2.27
ppc64le,13,3.11,2.17
x86_64,13,3.13,2.37
aarch64,12,3.12,2.41-1
x86_64,12,3.13,2.26
aarch64,11,3.10,2.32
aarch64,11,3.9,2.33
aarch64,11,3.11,2.37
aarch64,11,3.13,2.38
s390x,10,3.11,2.34
x86_64,9,3.9,2.18
s390x,9,3.11,2.28
x86_64,9,3.10,2.22
x86_64,8,3.10,2.19
armv7l,8,3.13,2.36
s390x,7,3.11,2.36
x86_64,6,3.14,2.31
x86_64,6,3.14,2.40
x86_64,6,3.15,2.36
x86_64,6,3.9,2.29
x86_64,6,3.13,2.32
aarch64,6,3.15,2.35
x86_64,6,3.10,2.24
armv7l,6,3.11,2.38
armv7l,5,3.10,2.36
x86_64,5,3.11,2.33
aarch64,5,3.8,2.41
x86_64,5,3.12,2.30
aarch64,4,3.14,2.39
ppc64le,4,3.11,2.36
x86_64,4,3.11,2.24
aarch64,4,3.14,2.31
armv7l,4,3.13,2.28
i686,4,3.9,2.31
aarch64,4,3.14,2.41
x86_64,4,3.13,2.24
i686,3,3.11,2.36
armv7l,3,3.10,2.31
x86_64,3,3.8,2.19
aarch64,3,3.9,2.40
aarch64,2,3.9,2.38
x86_64,2,3.15,2.38
armv7l,2,3.11,2.28
s390x,2,3.10,2.34
armv8l,2,3.13,2.41
armv7l,2,3.10,2.35
x86_64,2,3.10,2.29
armv7l,2,3.10,2.28
aarch64,2,3.8,2.24
x86_64,2,3.12,2.19
aarch64,2,3.13,2.24
x86_64,2,3.12,2.33
armv8l,2,3.8,2.31
armv8l,2,3.10,2.35
aarch64,2,3.10,2.38
i686,2,3.13,2.36
s390x,2,3.9,2.28
s390x,2,3.10,2.38
armv7l,2,3.12,2.39
x86_64,2,3.8,2.12
armv7l,2,3.13,2.41
armv8l,2,3.11,2.36
i686,2,3.8,2.27
x86_64,1,3.8,2.21
s390x,1,3.10,2.39
x86_64,1,3.8,2.18
armv7l,1,3.9,2.36
aarch64,1,3.8,2.19
aarch64,1,3.8,2.32
x86_64,1,3.13,2.33
armv7l,1,3.12,2.36
ppc64le,1,3.9,2.31
ppc64le,1,3.9,2.34
