cpu,num_downloads,python_version,glibc_version
x86_64,6,3.14,2.41
x86_64,6,3.9,2.29
ppc64le,6,3.12,2.28
x86_64,6,3.13,2.30
armv7l,5,3.10,2.35
armv7l,5,3.10,2.36
aarch64,4,3.9,2.38
armv7l,4,3.10,2.31
aarch64,4,3.13,2.33
x86_64,4,3.14,2.40
x86_64,4,3.13,2.23
s390x,4,3.10,2.28
aarch64,4,3.14,2.41
x86_64,4,3.14,2.31
armv7l,3,3.13,2.31
x86_64,3,3.8,2.19
armv7l,3,3.13,2.36
armv7l,2,3.12,2.39
aarch64,2,3.12,2.26
aarch64,2,3.11,2.25
x86_64,2,3.14,2.34
i686,2,3.11,2.36
armv7l,2,3.8,2.31
s390x,2,3.10,2.40
i686,2,3.9,2.31
aarch64,2,3.14,2.31
x86_64,2,3.13,2.18
aarch64,2,3.12,2.41-1
x86_64,2,3.8,2.29
aarch64,1,3.12,2.23
x86_64,1,3.15,2.35
x86_64,1,3.9,2.12
armv7l,1,3.13,2.41
armv7l,1,3.9,2.36
