cpu,num_downloads,python_version,glibc_version
aarch64,9,3.14,2.35
x86_64,9,3.8,2.19
x86_64,9,3.9,2.29
armv7l,8,3.9,2.36
aarch64,8,3.14,2.41
aarch64,8,3.11,2.27
s390x,7,3.10,2.39
x86_64,7,3.12,2.19
armv7l,7,3.11,2.35
x86_64,7,3.9,2.12
aarch64,7,3.13,2.24
x86_64,7,3.8,2.12
armv7l,6,3.12,2.23
aarch64,6,3.12,2.30
armv7l,6,3.11,2.28
armv7l,6,3.13,2.35
armv7l,6,3.12,2.35
i686,6,3.9,2.31
aarch64,6,3.9,2.37
s390x,6,3.11,2.36
armv7l,6,3.9,2.35
x86_64,5,3.10,2.18
x86_64,5,3.9,2.30
aarch64,5,3.11,2.24
armv7l,5,3.9,2.28
x86_64,4,3.14,2.34
ppc64le,4,3.13,2.40
x86_64,4,3.9,2.25
aarch64,4,3.8,2.24
aarch64,4,3.9,2.32
x86_64,4,3.12,2.18
armv7l,4,3.10,2.36
x86_64,4,3.13,2.29
s390x,4,3.13,2.40
x86_64,4,3.13,2.32
armv7l,3,3.13,2.36
x86_64,3,3.12,2.24
x86_64,3,3.12,2.29
aarch64,3,3.8,2.23
s390x,3,3.13,2.39
aarch64,3,3.10,2.37
i686,2,3.9,2.33
armv7l,2,3.12,2.36
armv8l,2,3.10,2.35
armv8l,2,3.8,2.31
x86_64,2,3.11,2.12
s390x,2,3.10,2.34
ppc64le,2,3.10,2.35
aarch64,2,3.14,2.31
x86_64,2,3.12,2.25
aarch64,2,3.9,2.40
s390x,2,3.11,2.39
armv7l,2,3.8,2.31
x86_64,2,3.13,2.18
aarch64,2,3.8,2.41
x86_64,2,3.13,2.12
i686,2,3.8,2.26
ppc64le,2,3.11,2.36
ppc64le,2,3.13,2.39
armv7l,1,3.10,2.34
ppc64le,1,3.11,2.31
aarch64,1,3.8,2.19
aarch64,1,3.12,2.23
i686,1,3.11,2.36
i686,1,3.9,2.27
armv8l,1,3.12,2.31
i686,1,3.13,2.41
x86_64,1,3.13,2.23
