cpu,num_downloads,python_version,glibc_version
x86_64,8492,3.10,2.40
aarch64,7641,3.13,2.34
x86_64,7588,3.8,2.17
x86_64,7300,3.8,2.34
aarch64,6169,3.13,2.41
aarch64,6047,3.8,2.26
aarch64,5958,3.11,2.28
x86_64,5634,3.12,2.26
aarch64,5206,3.9,2.39
x86_64,5170,3.11,2.27
aarch64,5091,3.13,2.31
aarch64,4982,3.9,2.28
aarch64,4355,3.13,2.35
aarch64,4326,3.10,2.39
aarch64,4132,3.8,2.28
aarch64,4001,3.11,2.41
x86_64,3899,3.10,2.38
x86_64,3536,3.10,2.37
x86_64,3452,3.12,2.17
x86_64,3449,3.9,2.37
aarch64,3067,3.10,2.28
aarch64,3063,3.12,2.41
aarch64,3027,3.11,2.38
aarch64,2773,3.12,2.28
x86_64,2656,3.11,2.37
x86_64,2560,3.12,2.27
x86_64,2348,3.8,2.23
aarch64,2305,3.12,2.38
x86_64,1875,3.9,2.40
x86_64,1682,3.9,2.24
aarch64,1663,3.8,2.36
aarch64,1614,3.10,2.38
x86_64,1537,3.13,2.17
aarch64,1489,3.11,2.26
aarch64,1315,3.12,2.40
x86_64,1287,3.10,2.33
x86_64,1244,3.8,2.24
x86_64,1071,3.8,2.41
x86_64,873,3.10,2.32
x86_64,790,3.9,2.38
aarch64,741,3.9,2.17
x86_64,740,3.9,2.23
aarch64,675,3.13,2.28
x86_64,643,3.9,2.33
x86_64,625,3.9,2.32
aarch64,584,3.8,2.35
aarch64,551,3.13,2.40
x86_64,482,3.13,2.38
aarch64,459,3.12,2.17
aarch64,452,3.10,2.41
aarch64,442,3.11,2.17
x86_64,438,3.9,2.22
armv7l,437,3.9,2.31
aarch64,401,3.10,2.40
x86_64,400,3.12,2.32
aarch64,390,3.10,2.17
aarch64,379,3.9,2.41
x86_64,350,3.14,2.39
aarch64,339,3.11,2.37
aarch64,339,3.13,2.17
x86_64,337,3.8,2.32
x86_64,306,3.12,2.37
aarch64,299,3.8,2.39
x86_64,269,3.10,2.23
s390x,235,3.12,2.39
ppc64le,224,3.12,2.39
aarch64,221,3.8,2.27
x86_64,218,3.13,2.27
aarch64,217,3.11,2.40
x86_64,216,3.14,2.35
x86_64,203,3.14,2.36
x86_64,196,3.10,2.24
ppc64le,192,3.12,2.34
s390x,192,3.12,2.34
x86_64,192,3.11,2.32
x86_64,192,3.11,2.22
x86_64,188,3.8,2.37
x86_64,184,3.8,2.38
aarch64,168,3.12,2.26
x86_64,150,3.12,2.22
x86_64,145,3.13,2.26
x86_64,139,3.8,2.40
x86_64,120,3.11,2.24
x86_64,120,3.9,2.19
x86_64,117,3.8,2.22
aarch64,117,3.9,2.27
s390x,108,3.12,2.28
armv7l,106,3.11,2.36
x86_64,101,3.11,2.23
aarch64,98,3.10,2.27
ppc64le,98,3.13,2.41
s390x,86,3.13,2.41
aarch64,84,3.12,2.27
x86_64,76,3.12,2.23
aarch64,70,3.11,2.23
s390x,69,3.10,2.35
x86_64,68,3.11,2.19
x86_64,67,3.14,2.41
aarch64,66,3.11,2.32
x86_64,63,3.11,2.33
x86_64,60,3.8,2.33
x86_64,54,3.11,2.18
aarch64,51,3.11,2.27
x86_64,51,3.12,2.19
x86_64,50,3.14,2.31
x86_64,48,3.9,2.29
x86_64,39,3.13,2.37
aarch64,37,3.8,2.34
ppc64le,36,3.11,2.28
x86_64,35,3.12,2.24
x86_64,33,3.9,2.18
ppc64le,32,3.11,2.34
x86_64,31,3.10,2.30
s390x,31,3.11,2.28
x86_64,30,3.10,2.18
x86_64,30,3.13,2.33
x86_64,30,3.8,2.12
x86_64,28,3.12,2.18
x86_64,26,3.12,2.33
x86_64,26,3.13,2.24
x86_64,25,3.13,2.32
aarch64,24,3.13,2.38
aarch64,22,3.14,2.36
s390x,19,3.11,2.34
armv7l,18,3.10,2.35
ppc64le,18,3.10,2.34
x86_64,18,3.10,2.19
i686,17,3.9,2.36
ppc64le,16,3.9,2.34
x86_64,16,3.10,2.22
x86_64,16,3.14,2.28
x86_64,13,3.8,2.19
ppc64le,12,3.11,2.17
x86_64,12,3.15,2.35
x86_64,10,3.8,2.30
aarch64,10,3.9,2.38
s390x,10,3.9,2.34
aarch64,9,3.14,2.41
x86_64,9,3.10,2.29
aarch64,9,3.12,2.23
x86_64,9,3.13,2.29
x86_64,9,3.14,2.40
x86_64,8,3.12,2.12
armv7l,8,3.12,2.39
ppc64le,8,3.12,2.28
x86_64,8,3.9,2.30
aarch64,8,3.14,2.39
x86_64,8,3.8,2.18
aarch64,7,3.8,2.17
ppc64le,7,3.10,2.28
i686,6,3.11,2.36
armv8l,6,3.8,2.31
armv7l,6,3.13,2.28
aarch64,6,3.8,2.23
s390x,6,3.9,2.28
ppc64le,6,3.9,2.28
armv8l,6,3.10,2.35
x86_64,5,3.8,2.29
i686,5,3.9,2.31
armv7l,5,3.12,2.28
aarch64,4,3.9,2.40
x86_64,4,3.11,2.30
armv7l,4,3.12,2.35
aarch64,4,3.10,2.32
aarch64,4,3.8,2.24
aarch64,4,3.8,2.38
armv7l,4,3.10,2.28
s390x,4,3.12,2.35
x86_64,4,3.15,2.41
armv7l,4,3.10,2.36
x86_64,4,3.11,2.29
aarch64,4,3.13,2.24
x86_64,3,3.13,2.23
x86_64,3,3.8,2.25
s390x,3,3.10,2.39
x86_64,3,3.9,2.12
s390x,3,3.10,2.40
armv7l,3,3.11,2.28
x86_64,2,3.13,2.18
armv7l,2,3.8,2.31
aarch64,2,3.12,2.41-0
i686,2,3.10,2.36
armv7l,2,3.9,2.36
armv7l,2,3.12,2.31
i686,2,3.13,2.40
aarch64,2,3.8,2.41
aarch64,2,3.13,2.27
aarch64,2,3.13,2.23
armv8l,2,3.13,2.41
x86_64,2,3.10,2.12
armv7l,1,3.10,2.31
loongarch64,1,3.11,2.41
x86_64,1,3.12,2.30
x86_64,1,3.14,2.34
aarch64,1,3.11,2.25
x86_64,1,3.10,2.21
aarch64,1,3.9,2.33
s390x,1,3.13,2.39
armv7l,1,3.9,2.28
aarch64,1,3.10,2.37
aarch64,1,3.8,2.19
s390x,1,3.10,2.34
s390x,1,3.10,2.28
x86_64,1,3.12,2.29
armv8l,1,3.12,2.31
