cpu,num_downloads,python_version,glibc_version
x86_64,1347,3.8,2.41
x86_64,1235,3.10,2.33
x86_64,1207,3.8,2.24
x86_64,1162,3.9,2.38
x86_64,1154,3.9,2.23
x86_64,1109,3.9,2.33
aarch64,1076,3.12,2.40
x86_64,990,3.10,2.32
x86_64,957,3.9,2.32
aarch64,848,3.13,2.28
x86_64,779,3.8,2.32
aarch64,747,3.9,2.17
aarch64,692,3.13,2.40
aarch64,690,3.8,2.35
x86_64,654,3.13,2.38
x86_64,626,3.13,2.27
aarch64,597,3.10,2.41
aarch64,591,3.9,2.41
aarch64,507,3.11,2.17
x86_64,493,3.11,2.32
x86_64,437,3.10,2.23
armv7l,436,3.9,2.31
x86_64,431,3.12,2.32
aarch64,427,3.12,2.17
aarch64,422,3.11,2.40
x86_64,414,3.12,2.37
aarch64,413,3.10,2.17
ppc64le,402,3.12,2.39
aarch64,397,3.13,2.17
s390x,391,3.12,2.39
x86_64,386,3.14,2.39
aarch64,334,3.10,2.40
x86_64,331,3.9,2.22
x86_64,318,3.8,2.38
x86_64,312,3.8,2.40
x86_64,306,3.8,2.37
aarch64,240,3.8,2.39
aarch64,235,3.8,2.27
ppc64le,203,3.12,2.34
x86_64,202,3.14,2.36
x86_64,200,3.9,2.19
aarch64,200,3.12,2.26
ppc64le,196,3.13,2.41
x86_64,195,3.11,2.24
x86_64,168,3.11,2.23
s390x,156,3.12,2.34
aarch64,151,3.9,2.27
s390x,146,3.13,2.41
aarch64,146,3.11,2.27
aarch64,140,3.11,2.37
s390x,132,3.12,2.28
x86_64,122,3.8,2.22
x86_64,115,3.12,2.24
x86_64,115,3.14,2.35
x86_64,111,3.9,2.29
x86_64,109,3.13,2.26
x86_64,103,3.8,2.19
aarch64,102,3.10,2.27
armv7l,95,3.11,2.36
x86_64,85,3.11,2.29
x86_64,84,3.11,2.22
x86_64,70,3.11,2.19
x86_64,65,3.10,2.24
aarch64,62,3.11,2.23
aarch64,62,3.8,2.34
aarch64,61,3.12,2.27
x86_64,56,3.10,2.18
x86_64,56,3.8,2.33
s390x,52,3.10,2.35
x86_64,51,3.13,2.23
aarch64,44,3.9,2.33
x86_64,44,3.8,2.30
x86_64,43,3.10,2.22
aarch64,43,3.9,2.40
x86_64,39,3.14,2.31
x86_64,39,3.12,2.23
x86_64,38,3.11,2.33
x86_64,38,3.13,2.24
x86_64,38,3.10,2.30
ppc64le,38,3.9,2.34
x86_64,33,3.13,2.32
ppc64le,32,3.11,2.34
x86_64,31,3.12,2.19
x86_64,29,3.13,2.19
x86_64,29,3.12,2.33
aarch64,28,3.13,2.38
s390x,27,3.11,2.34
ppc64le,27,3.11,2.28
armv7l,25,3.10,2.35
aarch64,25,3.14,2.36
x86_64,24,3.10,2.19
armv7l,24,3.13,2.36
x86_64,22,3.8,2.29
x86_64,22,3.8,2.18
ppc64le,22,3.10,2.34
s390x,21,3.9,2.34
aarch64,20,3.13,2.27
x86_64,19,3.9,2.21
riscv64,18,3.12,2.40
x86_64,17,3.10,2.29
x86_64,17,3.12,2.30
ppc64le,16,3.11,2.36
aarch64,16,3.11,2.29
aarch64,16,3.12,2.30
aarch64,16,3.12,2.23
aarch64,15,3.9,2.30
s390x,15,3.11,2.36
s390x,14,3.10,2.34
aarch64,14,3.9,2.38
s390x,14,3.11,2.28
armv7l,14,3.12,2.36
aarch64,13,3.14,2.39
x86_64,13,3.14,2.41
armv7l,13,3.10,2.31
aarch64,13,3.14,2.31
ppc64le,12,3.12,2.28
armv7l,12,3.12,2.39
x86_64,12,3.12,2.22
x86_64,12,3.14,2.34
ppc64le,12,3.11,2.17
aarch64,12,3.14,2.17
x86_64,11,3.13,2.37
x86_64,11,3.13,2.33
s390x,10,3.10,2.39
armv7l,10,3.11,2.31
aarch64,8,3.10,2.32
s390x,8,3.10,2.28
x86_64,8,3.15,2.35
aarch64,8,3.8,2.24
x86_64,8,3.14,2.17
x86_64,6,3.11,2.18
armv7l,6,3.12,2.31
ppc64le,6,3.13,2.34
riscv64,6,3.12,2.39
armv7l,6,3.13,2.28
aarch64,6,3.8,2.17
x86_64,5,3.9,2.30
i686,4,3.9,2.31
aarch64,4,3.10,2.33
armv7l,4,3.12,2.35
aarch64,4,3.13,2.24
aarch64,4,3.8,2.40
s390x,4,3.9,2.31
armv8l,4,3.12,2.31
ppc64le,4,3.10,2.28
aarch64,3,3.9,2.23
aarch64,3,3.9,2.32
armv7l,3,3.11,2.28
armv7l,2,3.10,2.27
x86_64,2,3.13,2.18
armv7l,2,3.9,2.36
aarch64,2,3.11,2.32
armv7l,2,3.9,2.28
armv8l,2,3.8,2.31
armv7l,2,3.12,2.40
aarch64,2,3.8,2.30
aarch64,2,3.9,2.24
i686,2,3.9,2.27
x86_64,2,3.11,2.25
armv8l,2,3.10,2.35
s390x,2,3.10,2.38
x86_64,2,3.14,2.40
armv7l,2,3.8,2.31
i686,2,3.10,2.23
i686,2,3.11,2.36
aarch64,2,3.8,2.32
armv8l,2,3.9,2.31
x86_64,2,3.11,2.30
aarch64,2,3.11,2.19
aarch64,1,3.8,2.33
x86_64,1,3.8,2.12
armv8l,1,3.10,2.39
x86_64,1,3.8,2.21
x86_64,1,3.9,2.12
aarch64,1,3.8,2.19
armv7l,1,3.13,2.31
s390x,1,3.11,2.39
s390x,1,3.13,2.39
armv7l,1,3.10,2.36
