cpu,num_downloads,python_version,glibc_version
aarch64,436,3.13,2.40
aarch64,430,3.11,2.40
x86_64,420,3.9,2.32
aarch64,383,3.10,2.41
x86_64,370,3.13,2.26
x86_64,370,3.9,2.23
aarch64,369,3.11,2.17
aarch64,346,3.10,2.17
aarch64,346,3.12,2.17
aarch64,337,3.13,2.17
x86_64,336,3.14,2.39
x86_64,330,3.12,2.32
x86_64,300,3.13,2.38
s390x,294,3.12,2.39
x86_64,282,3.8,2.37
x86_64,265,3.12,2.37
x86_64,264,3.8,2.40
armv7l,260,3.9,2.31
ppc64le,248,3.12,2.34
x86_64,247,3.13,2.27
ppc64le,238,3.12,2.39
aarch64,236,3.8,2.39
x86_64,234,3.11,2.32
x86_64,225,3.14,2.36
aarch64,224,3.8,2.27
s390x,202,3.12,2.34
x86_64,182,3.8,2.32
aarch64,180,3.10,2.27
aarch64,177,3.10,2.40
armv7l,172,3.11,2.36
aarch64,139,3.13,2.38
x86_64,137,3.11,2.23
s390x,116,3.12,2.28
aarch64,108,3.11,2.23
aarch64,107,3.9,2.27
aarch64,106,3.14,2.39
x86_64,103,3.12,2.33
x86_64,102,3.9,2.19
x86_64,99,3.10,2.24
x86_64,95,3.10,2.22
x86_64,94,3.11,2.33
x86_64,87,3.8,2.38
x86_64,84,3.11,2.24
x86_64,83,3.8,2.22
ppc64le,69,3.11,2.34
x86_64,69,3.14,2.35
aarch64,67,3.8,2.34
x86_64,65,3.13,2.37
ppc64le,64,3.13,2.41
s390x,64,3.13,2.41
x86_64,60,3.14,2.31
aarch64,60,3.14,2.36
aarch64,53,3.9,2.38
x86_64,50,3.14,2.41
aarch64,43,3.9,2.41
x86_64,43,3.13,2.24
x86_64,38,3.8,2.33
x86_64,37,3.13,2.23
s390x,34,3.11,2.34
x86_64,30,3.12,2.23
armv7l,29,3.10,2.35
aarch64,26,3.14,2.31
x86_64,23,3.10,2.30
x86_64,22,3.8,2.19
armv7l,22,3.12,2.39
x86_64,19,3.12,2.22
s390x,19,3.9,2.28
ppc64le,18,3.12,2.28
ppc64le,18,3.10,2.34
x86_64,17,3.10,2.19
x86_64,16,3.9,2.29
aarch64,15,3.9,2.23
aarch64,15,3.9,2.33
aarch64,14,3.12,2.41-1
aarch64,14,3.12,2.27
aarch64,14,3.8,2.41
armv7l,12,3.9,2.36
ppc64le,12,3.11,2.17
armv7l,12,3.10,2.31
s390x,11,3.11,2.28
x86_64,11,3.15,2.35
x86_64,10,3.8,2.30
x86_64,10,3.9,2.30
armv7l,10,3.10,2.28
x86_64,10,3.14,2.40
armv7l,9,3.12,2.36
aarch64,9,3.11,2.32
i686,8,3.9,2.31
aarch64,8,3.11,2.27
x86_64,8,3.12,2.24
x86_64,8,3.13,2.32
x86_64,7,3.9,2.18
s390x,7,3.9,2.34
aarch64,6,3.14,2.41
x86_64,6,3.13,2.33
s390x,6,3.10,2.35
ppc64le,5,3.9,2.34
armv7l,5,3.12,2.31
armv8l,5,3.12,2.31
armv7l,5,3.13,2.36
ppc64le,4,3.11,2.28
armv7l,4,3.12,2.28
aarch64,4,3.13,2.32
armv7l,4,3.11,2.35
x86_64,4,3.14,2.38
aarch64,4,3.13,2.24
armv7l,4,3.11,2.31
aarch64,4,3.10,2.33
ppc64le,4,3.10,2.35
x86_64,4,3.13,2.29
armv7l,4,3.8,2.31
x86_64,4,3.12,2.12
armv7l,4,3.13,2.28
armv7l,3,3.9,2.28
x86_64,3,3.11,2.29
x86_64,3,3.12,2.19
x86_64,2,3.12,2.29
i686,2,3.8,2.27
x86_64,2,3.15,2.41
aarch64,2,3.9,2.40
x86_64,2,3.10,2.12
x86_64,2,3.12,2.25
s390x,2,3.10,2.34
s390x,2,3.10,2.28
armv7l,2,3.13,2.31
s390x,2,3.9,2.31
aarch64,2,3.13,2.33
i686,2,3.13,2.41
i686,2,3.11,2.36
x86_64,2,3.14,2.34
armv7l,2,3.13,2.41
armv8l,2,3.10,2.35
armv7l,2,3.11,2.28
aarch64,2,3.11,2.20-2014
x86_64,2,3.13,2.19
aarch64,2,3.12,2.30
aarch64,2,3.8,2.24
x86_64,2,3.13,2.18
armv8l,2,3.8,2.31
x86_64,2,3.13,2.21
aarch64,2,3.13,2.27
armv7l,1,3.9,2.26
aarch64,1,3.8,2.19
s390x,1,3.10,2.36
ppc64le,1,3.10,2.36
x86_64,1,3.12,2.18
aarch64,1,3.10,2.37
armv7l,1,3.10,2.41
aarch64,1,3.10,2.23
x86_64,1,3.15,2.39
x86_64,1,3.8,2.12
