cpu,num_downloads,python_version,glibc_version
x86_64,7402,3.8,2.17
aarch64,7224,3.11,2.41
aarch64,7185,3.13,2.35
x86_64,6799,3.10,2.40
aarch64,6771,3.11,2.28
x86_64,6407,3.10,2.38
x86_64,5992,3.12,2.27
x86_64,5752,3.12,2.17
aarch64,5620,3.10,2.39
aarch64,5587,3.13,2.31
aarch64,5531,3.9,2.28
aarch64,4929,3.12,2.38
aarch64,4855,3.8,2.26
x86_64,4580,3.11,2.19
x86_64,4165,3.10,2.37
aarch64,4074,3.10,2.38
x86_64,4042,3.11,2.27
aarch64,3802,3.12,2.41
x86_64,3749,3.8,2.34
x86_64,3660,3.9,2.37
aarch64,3658,3.10,2.28
x86_64,3429,3.11,2.37
aarch64,3410,3.9,2.39
aarch64,3174,3.12,2.28
aarch64,2599,3.8,2.28
x86_64,2477,3.10,2.33
aarch64,2421,3.11,2.26
aarch64,2302,3.8,2.35
x86_64,2104,3.8,2.23
aarch64,1857,3.11,2.38
x86_64,1855,3.9,2.24
x86_64,1742,3.9,2.40
x86_64,1575,3.13,2.17
aarch64,1571,3.12,2.40
aarch64,1568,3.13,2.28
aarch64,1568,3.8,2.36
x86_64,1508,3.8,2.24
x86_64,1354,3.9,2.22
x86_64,1118,3.10,2.32
aarch64,902,3.11,2.37
x86_64,889,3.8,2.32
x86_64,848,3.9,2.38
x86_64,836,3.9,2.32
aarch64,762,3.9,2.17
x86_64,718,3.9,2.33
x86_64,659,3.12,2.24
x86_64,647,3.8,2.41
x86_64,643,3.10,2.23
aarch64,615,3.11,2.17
x86_64,606,3.11,2.22
aarch64,603,3.10,2.41
aarch64,539,3.10,2.17
aarch64,528,3.12,2.17
x86_64,478,3.11,2.32
aarch64,474,3.8,2.27
x86_64,468,3.13,2.38
aarch64,443,3.13,2.17
aarch64,406,3.11,2.40
x86_64,405,3.14,2.39
x86_64,404,3.9,2.23
aarch64,401,3.13,2.40
s390x,398,3.12,2.39
x86_64,396,3.13,2.27
armv7l,321,3.9,2.31
x86_64,320,3.12,2.32
x86_64,290,3.14,2.36
aarch64,283,3.12,2.26
x86_64,260,3.8,2.40
aarch64,242,3.14,2.39
x86_64,237,3.11,2.23
ppc64le,232,3.12,2.39
armv7l,216,3.11,2.36
x86_64,207,3.13,2.26
x86_64,203,3.8,2.38
aarch64,200,3.10,2.40
x86_64,190,3.11,2.24
aarch64,185,3.9,2.41
aarch64,176,3.8,2.39
x86_64,170,3.10,2.24
x86_64,166,3.12,2.37
x86_64,155,3.12,2.23
ppc64le,152,3.12,2.34
s390x,139,3.12,2.34
aarch64,128,3.9,2.27
x86_64,127,3.8,2.37
x86_64,126,3.9,2.19
x86_64,124,3.10,2.22
x86_64,107,3.13,2.32
aarch64,103,3.8,2.34
s390x,103,3.12,2.28
x86_64,93,3.11,2.33
aarch64,89,3.10,2.27
aarch64,84,3.9,2.38
aarch64,82,3.11,2.27
x86_64,81,3.10,2.18
x86_64,74,3.10,2.29
aarch64,66,3.10,2.32
x86_64,65,3.13,2.24
x86_64,64,3.9,2.18
x86_64,61,3.8,2.22
aarch64,52,3.12,2.27
x86_64,51,3.10,2.30
aarch64,49,3.14,2.36
aarch64,48,3.9,2.32
x86_64,46,3.8,2.29
x86_64,45,3.8,2.33
x86_64,43,3.13,2.23
x86_64,42,3.14,2.17
x86_64,38,3.14,2.41
x86_64,37,3.12,2.33
x86_64,36,3.14,2.35
ppc64le,36,3.11,2.34
aarch64,36,3.11,2.23
aarch64,34,3.13,2.27
s390x,31,3.11,2.34
x86_64,30,3.14,2.31
armv7l,27,3.13,2.31
aarch64,24,3.14,2.17
x86_64,23,3.13,2.37
armv7l,22,3.12,2.31
armv7l,22,3.11,2.31
aarch64,22,3.8,2.17
aarch64,22,3.13,2.24
x86_64,21,3.10,2.19
armv7l,21,3.10,2.31
x86_64,20,3.8,2.30
x86_64,18,3.9,2.30
ppc64le,18,3.11,2.28
x86_64,18,3.9,2.29
aarch64,18,3.12,2.41-1
s390x,16,3.11,2.28
x86_64,16,3.13,2.18
s390x,16,3.13,2.41
ppc64le,16,3.13,2.41
ppc64le,15,3.10,2.34
ppc64le,15,3.9,2.34
s390x,14,3.9,2.28
ppc64le,14,3.9,2.28
aarch64,13,3.9,2.33
ppc64le,12,3.11,2.17
s390x,12,3.10,2.39
aarch64,12,3.14,2.31
x86_64,12,3.8,2.18
s390x,12,3.13,2.39
s390x,12,3.12,2.36
ppc64le,12,3.12,2.28
s390x,12,3.11,2.39
armv7l,10,3.10,2.35
x86_64,10,3.10,2.15
armv7l,9,3.13,2.36
x86_64,8,3.12,2.22
aarch64,8,3.11,2.32
armv8l,8,3.13,2.41
x86_64,8,3.8,2.19
aarch64,8,3.13,2.33
x86_64,8,3.14,2.40
x86_64,7,3.15,2.35
x86_64,7,3.13,2.29
x86_64,7,3.12,2.29
x86_64,7,3.12,2.18
x86_64,7,3.12,2.30
armv7l,7,3.9,2.36
armv7l,7,3.12,2.39
aarch64,7,3.8,2.41
aarch64,6,3.10,2.23
x86_64,6,3.14,2.28
aarch64,5,3.9,2.40
s390x,5,3.9,2.34
armv7l,4,3.8,2.30
armv8l,4,3.10,2.35
aarch64,4,3.13,2.38
armv7l,4,3.11,2.35
aarch64,4,3.12,2.33
x86_64,4,3.13,2.33
aarch64,3,3.10,2.37
armv7l,2,3.13,2.41
armv7l,2,3.10,2.28
aarch64,2,3.12,2.23
x86_64,2,3.12,2.19
x86_64,2,3.15,2.39
armv7l,2,3.8,2.31
armv7l,2,3.11,2.28
i686,2,3.11,2.38
aarch64,2,3.8,2.24
armv8l,2,3.8,2.31
i686,2,3.9,2.31
x86_64,2,3.10,2.20
i686,2,3.11,2.36
s390x,2,3.10,2.38
x86_64,1,3.8,2.12
aarch64,1,3.8,2.19
armv7l,1,3.11,2.39
x86_64,1,3.8,2.21
i686,1,3.8,2.27
i686,1,3.9,2.12
x86_64,1,3.10,2.21
