cpu,num_downloads,python_version,glibc_version
aarch64,142,3.10,2.27
aarch64,136,3.9,2.27
aarch64,132,3.14,2.39
x86_64,123,3.11,2.33
s390x,98,3.12,2.28
s390x,94,3.11,2.34
x86_64,86,3.8,2.33
x86_64,86,3.13,2.23
x86_64,84,3.8,2.22
x86_64,72,3.11,2.24
x86_64,65,3.14,2.31
aarch64,62,3.14,2.36
aarch64,61,3.10,2.32
aarch64,55,3.9,2.33
x86_64,53,3.10,2.30
x86_64,52,3.10,2.22
ppc64le,45,3.9,2.28
x86_64,44,3.14,2.35
aarch64,44,3.13,2.27
aarch64,42,3.8,2.34
x86_64,42,3.12,2.22
ppc64le,41,3.11,2.34
s390x,39,3.11,2.28
ppc64le,39,3.11,2.28
aarch64,38,3.11,2.23
x86_64,37,3.9,2.30
x86_64,34,3.9,2.25
x86_64,31,3.12,2.33
x86_64,30,3.14,2.41
aarch64,28,3.12,2.27
s390x,28,3.13,2.41
aarch64,28,3.13,2.38
ppc64le,28,3.13,2.41
aarch64,26,3.9,2.40
x86_64,25,3.10,2.29
s390x,22,3.9,2.28
x86_64,22,3.8,2.19
aarch64,21,3.12,2.41-1
x86_64,20,3.8,2.29
x86_64,20,3.10,2.19
x86_64,19,3.10,2.24
ppc64le,18,3.10,2.34
aarch64,18,3.11,2.27
aarch64,18,3.9,2.32
armv7l,16,3.13,2.31
armv7l,16,3.12,2.31
x86_64,16,3.15,2.41
aarch64,16,3.14,2.17
armv7l,16,3.10,2.31
armv7l,15,3.11,2.31
aarch64,14,3.8,2.41
x86_64,14,3.13,2.37
armv7l,14,3.13,2.36
aarch64,14,3.13,2.24
x86_64,13,3.9,2.18
aarch64,13,3.10,2.33
armv7l,13,3.10,2.35
x86_64,12,3.8,2.30
x86_64,12,3.13,2.32
ppc64le,12,3.11,2.17
x86_64,12,3.14,2.17
x86_64,10,3.12,2.30
x86_64,10,3.14,2.28
ppc64le,10,3.9,2.34
aarch64,9,3.8,2.17
armv7l,8,3.12,2.39
ppc64le,8,3.12,2.28
x86_64,7,3.13,2.22
s390x,6,3.9,2.34
aarch64,6,3.9,2.23
x86_64,6,3.9,2.29
armv7l,6,3.12,2.36
aarch64,5,3.11,2.33
aarch64,4,3.13,2.32
armv7l,4,3.11,2.28
x86_64,4,3.10,2.12
aarch64,4,3.14,2.31
aarch64,4,3.10,2.37
x86_64,4,3.12,2.24
x86_64,4,3.12,2.29
s390x,4,3.10,2.34
aarch64,4,3.8,2.19
armv7l,3,3.10,2.28
armv8l,2,3.8,2.31
x86_64,2,3.14,2.40
aarch64,2,3.14,2.41
x86_64,2,3.15,2.35
s390x,2,3.11,2.39
s390x,2,3.10,2.38
s390x,2,3.9,2.31
x86_64,2,3.12,2.19
s390x,2,3.10,2.39
s390x,2,3.13,2.39
armv7l,2,3.8,2.30
x86_64,2,3.8,2.21
armv8l,2,3.12,2.31
armv7l,2,3.13,2.35
aarch64,2,3.12,2.33
i686,2,3.13,2.41
aarch64,2,3.8,2.24
aarch64,2,3.9,2.37
s390x,2,3.10,2.40
armv7l,2,3.9,2.28
armv8l,2,3.13,2.41
armv7l,2,3.13,2.41
x86_64,2,3.8,2.12
armv8l,2,3.10,2.35
aarch64,2,3.13,2.33
armv7l,2,3.13,2.28
armv7l,1,3.9,2.33
armv7l,1,3.9,2.36
x86_64,1,3.12,2.21
